motion_id,motion_topic,policy_id,motion_text_length,speaker,num_tokens,has_entity,motion_text,has_entity_date,has_entity_person,has_entity_event_or_org,aux_numeric_feature,date,date_continuous,motion_priority,party
178,Further devolution to Scotland,6709,3092,,481,True,"Full fiscal autonomy for Scotland
‘(1) The Scottish Government and the Government of the United Kingdom must enter into an agreement (the “Economic Agreement”)— (a) setting out a plan for implementation of full fiscal autonomy for Scotland, and (b) establishing a framework within which the two Governments are to coordinate their economic and fiscal policies in the context of full fiscal autonomy for Scotland. (2) Full fiscal autonomy for Scotland means that— (a) the Scottish Parliament and Scottish Government have competence for determining revenues raised in or as regards Scotland through taxation and borrowing, (b) the Scottish Parliament and Scottish Government have competence for determining levels of public expenditure in or as regards Scotland, in accordance with the amendments made by this Act. (3) The framework mentioned in subsection (1)(b) must in particular include arrangements for— (a) facilitating fiscal coordination, (b) overseeing economic cooperation, (c) joint responsibilities in areas of mutual interest, (d) safeguarding fiscal sustainability. (4) In determining the terms of the Economic Agreement the two governments must seek to ensure— (a) the maintenance of monetary stability throughout the United Kingdom, (b) the maintenance and promotion of the single markets in the United Kingdom and the European Union, (c) that they cooperate in the exercise of their respective functions relating to the administration and collection of taxes, (d) an equitable and transparent approach to consequences, resources and rewards, (e) that the Scottish Parliament and the Scottish Government retain the benefits of increased tax revenues delivered by successful policies pursued by them, (f) that the Scottish Parliament and the Scottish Government have the powers necessary to manage the consequences of full fiscal autonomy for Scotland, (g) that full fiscal autonomy for Scotland is implemented over a period of time, as the Scottish Parliament and the Scottish Government acquire capacity to carry out their additional competences. (5) The Economic Agreement is to be entered into as soon as possible and the two governments must cooperate in good faith with a view to achieving that.(6) As soon as possible after the Economic Agreement is entered into— (a) the Scottish Ministers must lay a copy of it before the Scottish Parliament, and (b) the Secretary of State must lay a copy of it before both Houses of Parliament. (7) The two governments must from time to time review the Economic Agreement and make such amendments to its terms as they may agree with a view to ensuring that it continues to meet the requirements of this section.(8) Subsection (6) applies to the Economic Agreement as amended as it applies to the Agreement as entered into.(9) The Secretary of State may, with the agreement of the Scottish Ministers, by regulations modify this section.(10) A statutory instrument containing regulations under subsection (9) may not be made unless a draft of the instrument has been laid before and approved by a resolution of each House of Parliament.”",False,True,True,-0.9896048202585809,2015-06-29,0.8181818181818182,,
179,Further devolution to Scotland,6709,188,Stewart Hosie,34,True,"Taxes on income
“In Section A1 in Part 2 of Schedule 5 (fiscal, economic and monetary policy) to the 1998 Act, in the Exceptions, after the entry for local taxes insert ‘Taxes on income’.”",True,True,True,,2015-06-29,0.8181818181818182,,SNP
180,Further devolution to Scotland,6709,344,Ian Murray,57,True,"Scotland Bill – Disability, industrial injuries and carer’s benefits
amendment 128, page 21, line 39, leave out from “of”bto the end of line 7 on page 22 and insert “a disabled person or person with a physical or mental impairment or health condition in respect of effects or needs arising from that disability, impairment or health condition.”",False,True,True,0.055724912288694604,2015-06-30,0.8181818181818182,,Lab
181,Further devolution to Scotland,6709,161,Ian Murray,26,True,"Scotland Bill – Disability, industrial injuries and carer’s benefits
48, in clause 19, page 22, line 45, leave out sub-paragraph (a).
That the amendment be made.",False,True,True,,2015-06-30,0.8181818181818182,,Lab
182,Further devolution to Scotland,6709,206,Eilidh Whiteford,35,True,"Scotland Bill – Universal credit: costs of claimants who rent accommodation
amendment 118, page 26, line 20, leave out from “unless” to end of line 25 and insert “they have consulted the Secretary of State”",False,True,True,-1.6924646297148194,2015-06-30,0.8181818181818182,,SNP
183,Further devolution to Scotland,6709,196,Ian Murray,34,True,"Scotland Bill – Housing Benefit
“In Section F1 of Part 2 of Schedule 5 to the Scotland Act 1998, in the Exceptions, after exception 8 (see section 23 above) insert— “Exception 9 Housing benefit.””",True,True,True,1.5295503194606137,2015-06-30,0.8181818181818182,,Lab
184,Further devolution to Scotland,6709,852,Ian Murray,147,True,"Scotland Bill – New Benefits
In Section F1 of Part 2 of Schedule 5 to the Scotland Act 1998, in the Exceptions, after exception 8 (see section 23 above) insert— “Exception 9 A benefit not in existence at the relevant date provided entitlement to or the purpose of the benefit is different from entitlement to or the purpose of any benefit that is— (a) in existence at the relevant date, (b) payable by or on behalf of a Minister of the Crown, and (c) otherwise a reserved benefit. For the purpose of this exception— “the relevant date” means the date of introduction into Parliament of the Bill that becomes the Scotland Act 2015; “reserved benefit” means a benefit which is to any extent a reserved matter.” This New Clause broadens the circumstances under which the Scottish Parliament can create new benefits, as recommended by the Smith Commission.",True,True,True,-0.15800789857898942,2015-06-30,0.8181818181818182,,Lab
185,Further devolution to Scotland,6709,237,Eilidh Whiteford,37,True,"Scotland Bill – National Insurance
‘(1) Section F1 of Schedule 5 to the Scotland Act 1998 is amended as follows. (2) In the illustrations, omit “National Insurance;” (3) In the exceptions, at the beginning insert— “National Insurance.”.’",True,True,True,-0.42688106994742003,2015-06-30,0.8181818181818182,,SNP
186,Further devolution to Scotland,6709,229,Ian Murray,36,True,"Equal opportunities
123, page 34, line 13, at end insert, “including a requirement for gender balance among the members of the Scottish Parliament and members of boards of Scottish public authorities;”
That the amendment be made.",False,True,False,-1.0121043752601675,2015-07-06,0.8181818181818182,,Lab
187,Further devolution to Scotland,6709,1898,Angus Robertson,321,True,"Scotland Bill (Programme) (No.2) – Consent of the Scottish Parliament to certain Westminster Acts
(1) In section 28 of the Scotland Act 1998 (Acts of the Scottish Parliament), at the end add— ‘(8) But the Parliament of the United Kingdom must not pass Acts applying to Scotland that make provision about a devolved matter without the consent of the Scottish Parliament. (9) A provision is about a devolved matter if the provision— (a) applies to Scotland and does not relate to reserved matters, (b) modifies the legislative competence of the Scottish Parliament, or (c) modifies the functions of any member of the Scottish Government. (10) In subsection (8), ‘Acts’ includes any Act, whether a public general Act, a local and personal Act or a private Act.’ (2) After section 28 of the Scotland Act 1998 insert— ‘28A Duty to consult the Scottish Government on Bills applying to Scotland (1) A Minister of the Crown shall consult Scottish Ministers before introducing any Bill into the Parliament of the United Kingdom for an Act of that Parliament that would make provision applying to Scotland. (2) Where the Bill is for an Act making provision that would require the consent of the Scottish Parliament by virtue of section 28(8), the requirement to consult under subsection (1) includes a requirement that a Minister of the Crown give the Scottish Ministers a copy of the provisions of the Bill that apply to Scotland no later than— (a) 21 days before the proposed date of introduction, or (b) such later date as the Scottish Ministers may agree.’ (3) The requirement in subsection (2) does not apply if— (a) the Scottish Ministers so agree, or (b) there are exceptional circumstances justifying failure to comply with the requirement. (4) The reference in subsection (1) to an Act of Parliament is a reference to any Act whether a public general Act, a local and personal Act or a private Act.’",True,True,True,-1.6548566718657693,2015-11-09,0.8181818181818182,,SNP
188,Further devolution to Scotland,6709,298,Angus Robertson,47,True,"Scotland Bill (Programme) (No.2) – Scottish independence referendum
‘(1) Paragraph 5A in Part 1 of Schedule 5 to the Scotland Act 1998 (general reservations) is amended as follows. (2) In sub-paragraph (1), leave out “if the following requirements are met”. (3) Leave out sub-paragraphs (2) to (4).",True,True,True,0.8231705839619146,2015-11-09,0.8181818181818182,,SNP
189,Further devolution to Scotland,6709,146,Stephen Barclay,23,True,"Scotland Bill (Programme) (No.2) – Abortion
“In Part 2 of Schedule 5 to the Scotland Act 1998 (specific reservations) omit Section J1 (abortion).”",True,True,True,0.07331796718840389,2015-11-09,0.8181818181818182,,Con
190,Further devolution to Scotland,6709,287,Eilidh Whiteford,49,True,"Scotland Bill (Programme) (No.2) – Tax credits
“(1) In Part 2 of Schedule 5 to the Scotland Act 1998, Section F1 is amended as follows. (2) In the Exceptions, after exception 9 (see section (Welfare foods) (2) above) insert— “Exception 10 The subject-matter of the Tax Credits Act 2002.”",True,True,True,,2015-11-09,0.8181818181818182,,SNP
